epoch,acc,loss,val_acc,val_loss
56,0.870389344,0.32902162,0.740625,1.082825622
57,0.87397541,0.330003945,0.7609375,1.00311183
58,0.868852459,0.343787142,0.74765625,1.052921734
59,0.858606557,0.346695783,0.7234375,0.957880446
60,0.87602459,0.337164395,0.7796875,0.82751458
61,0.870389344,0.332667877,0.7734375,0.863042665
62,0.87704918,0.316147807,0.7515625,1.035042089
63,0.87397541,0.324167093,0.76328125,0.994976306
64,0.868852459,0.32996011,0.75859375,0.941539038
65,0.870389344,0.342088859,0.775,0.88048333
66,0.877561475,0.308528087,0.76015625,1.05185111
67,0.879098361,0.305993905,0.76796875,1.039922035
68,0.890881148,0.304384413,0.76875,1.114645272
69,0.883709016,0.314802648,0.759375,1.096414112
70,0.87807377,0.308473034,0.76640625,1.013222945
71,0.883196721,0.292676359,0.75078125,1.158054514
72,0.881659836,0.300388456,0.753125,0.989158294
73,0.880635246,0.292930329,0.74765625,1.196241244
74,0.882684426,0.309915877,0.784375,1.010762721
75,0.862192623,0.34043462,0.73984375,1.052666673
76,0.883196721,0.308339731,0.7703125,0.893485314
77,0.87704918,0.297848654,0.7640625,0.991762263
78,0.886270492,0.291132384,0.73671875,1.021328136
79,0.882684426,0.30562535,0.77109375,0.909398042
80,0.886782787,0.290590348,0.7578125,1.055477808
81,0.890368852,0.287106236,0.73828125,1.092821643
82,0.876536885,0.29416594,0.76171875,1.12310276
83,0.892418033,0.27329752,0.76875,1.038026465
84,0.879610656,0.293704389,0.7390625,1.203510991
85,0.893954918,0.267721445,0.7671875,0.981625367
86,0.886270492,0.299459956,0.753125,1.214662288
87,0.888319672,0.271562151,0.7453125,1.141231696
88,0.900614754,0.2441545,0.7359375,1.300709126
89,0.891905738,0.277060757,0.746875,1.281409205
90,0.897028689,0.26534764,0.76796875,1.033351077
91,0.882172131,0.298189243,0.74453125,0.942778914
92,0.892418033,0.275829216,0.715625,1.401635031
93,0.885245902,0.285890974,0.75546875,1.163524481
94,0.885758197,0.29029988,0.74140625,1.096958594
95,0.889856557,0.26904758,0.74375,1.131403546
96,0.882172131,0.288220766,0.7484375,1.128085204
97,0.897540984,0.251328672,0.734375,1.335186559
98,0.894467213,0.262667442,0.728125,1.159945514
99,0.893442623,0.277311174,0.74921875,1.059566833
100,0.884221311,0.283907642,0.7359375,1.239960521
101,0.900614754,0.258751951,0.7578125,1.259404828
102,0.895491803,0.262993605,0.7390625,1.219917335
103,0.911372951,0.233084286,0.74375,1.326761803
104,0.894979508,0.260862678,0.74609375,1.451385099
105,0.897028689,0.253666795,0.73359375,1.40453417
106,0.888319672,0.278991929,0.72109375,1.501696077
107,0.90420082,0.240744398,0.73671875,1.205270344
108,0.907786885,0.232531007,0.7828125,1.181403128
109,0.900614754,0.247434066,0.7859375,1.179064992
110,0.901639344,0.24167444,0.73203125,1.295101444
111,0.899590164,0.249245264,0.73515625,1.342471969
112,0.901639344,0.254729751,0.74296875,1.087663803
113,0.903688525,0.248618929,0.75859375,1.320625603
114,0.90727459,0.228059578,0.77421875,1.057436698
115,0.903688525,0.240907753,0.7515625,1.251104636
116,0.90625,0.235065397,0.72890625,1.319277442
117,0.897028689,0.257870724,0.73671875,1.407964006
118,0.899590164,0.2400157,0.7296875,1.709371582
119,0.912909836,0.226836281,0.77265625,1.116155294
120,0.90420082,0.245627486,0.75078125,1.331916618
121,0.907786885,0.231231756,0.75625,1.254475255
122,0.900614754,0.232499639,0.7390625,1.387149717
123,0.90727459,0.232777685,0.740625,1.43039676
124,0.90727459,0.233102336,0.75390625,1.452316193
125,0.921106557,0.21225037,0.7484375,1.295726097
126,0.90932377,0.230041458,0.79140625,1.07861903
127,0.905737705,0.233884697,0.78359375,1.247151107
128,0.915983607,0.212040928,0.7546875,1.193849982
129,0.90522541,0.220825737,0.753125,1.222145688
130,0.90829918,0.22201785,0.74140625,1.466014071
131,0.906762295,0.219965824,0.7359375,1.5623174
132,0.914446721,0.214344469,0.75703125,1.125639592
133,0.913422131,0.211416202,0.74765625,1.308210626
134,0.904713115,0.224940846,0.77578125,1.291131237
135,0.916495902,0.207536376,0.7640625,1.351928716
136,0.90625,0.2227396,0.75546875,1.434659325
137,0.90625,0.230104933,0.74765625,1.565309182
138,0.910860656,0.22741127,0.76875,1.153311951
139,0.910860656,0.217362142,0.778125,1.19455041
140,0.90625,0.225662907,0.75,1.216750065
141,0.913422131,0.218104982,0.73828125,1.478288876
142,0.90317623,0.22341601,0.77265625,1.157735452
143,0.912909836,0.209173168,0.746875,1.492749856
144,0.904713115,0.215887887,0.77734375,1.434059465
145,0.905737705,0.229637127,0.75546875,1.381081882
146,0.911372951,0.213247194,0.75859375,1.505953193
147,0.924692623,0.207092532,0.78671875,1.10448982
148,0.914446721,0.208083045,0.71015625,1.678645406
149,0.913422131,0.216281243,0.740625,1.501623634
150,0.920594262,0.190797002,0.771875,1.325002771
151,0.924180328,0.190848911,0.76328125,1.451929308
152,0.915983607,0.207941224,0.7421875,1.465648098
153,0.90522541,0.220641769,0.7234375,1.476080798
154,0.914446721,0.210512692,0.73671875,1.398889185
155,0.926229508,0.180657809,0.78125,1.190065734
156,0.919569672,0.195292582,0.7359375,1.531860155
157,0.916495902,0.200082834,0.74296875,1.562527937
158,0.921106557,0.192161329,0.728125,1.466412437
159,0.917008197,0.19472373,0.73671875,1.631956728
160,0.913422131,0.208394526,0.7609375,1.533417125
161,0.917520492,0.208565116,0.74765625,1.417855005
162,0.90932377,0.206734771,0.740625,1.440356436
163,0.915983607,0.190181699,0.76875,1.286660131
164,0.923668033,0.195086087,0.76875,1.122552916
165,0.90932377,0.212812048,0.7484375,1.411933231
166,0.908811475,0.213700922,0.77109375,1.212095065
167,0.915471311,0.193706403,0.78828125,1.185303335
168,0.901639344,0.2273028,0.73125,1.472010399
169,0.920081967,0.19186523,0.74609375,1.391955139
170,0.911372951,0.216771756,0.7765625,1.13849535
171,0.927254098,0.182334706,0.73828125,1.540234005
172,0.913422131,0.202632957,0.746875,1.541937023
173,0.925204918,0.183567701,0.77421875,1.343260185
174,0.899590164,0.2231937,0.7296875,1.620749857
175,0.917008197,0.193553735,0.72265625,1.557763697
176,0.916495902,0.196739289,0.72265625,1.561539292
177,0.921106557,0.188354963,0.74765625,1.403956835
178,0.919569672,0.190141648,0.74453125,1.58668818
179,0.921618852,0.184210513,0.74609375,1.539722104
180,0.918545082,0.186763963,0.7515625,1.673137872
181,0.918545082,0.182245937,0.7234375,1.762647115
182,0.910860656,0.206309167,0.76015625,1.531348082
183,0.926229508,0.181457879,0.73828125,1.57383326
184,0.921106557,0.182914447,0.74765625,1.327832867
185,0.920081967,0.194171747,0.75625,1.562120186
186,0.925717213,0.175464849,0.7171875,1.741189605
187,0.927254098,0.167952444,0.746875,1.318894745
188,0.912397541,0.207080507,0.7625,1.525985906
189,0.923155738,0.187341638,0.7609375,1.506954596
190,0.926229508,0.170983559,0.7140625,2.165354741
191,0.925204918,0.190162969,0.75078125,1.557591435
192,0.925717213,0.166882821,0.771875,1.359184521
193,0.927766393,0.180303362,0.71796875,1.570913312
194,0.933401639,0.151185189,0.728125,1.748129295
195,0.914959016,0.198442976,0.728125,1.462137241
196,0.924180328,0.172007363,0.76328125,1.337690064
197,0.931864754,0.167979297,0.759375,1.448725605
198,0.925717213,0.160589315,0.74296875,1.706966549
199,0.933913934,0.164075886,0.77109375,1.594349446
200,0.930327869,0.158629235,0.73203125,1.789719972
201,0.931352459,0.160095286,0.75078125,1.499484989
202,0.921106557,0.174052318,0.7515625,1.485819964
203,0.929815574,0.172428808,0.7265625,1.587605873
204,0.921106557,0.180776321,0.7375,1.564030686
205,0.933401639,0.148365022,0.77265625,1.435804053
206,0.938012295,0.147623987,0.73359375,1.581368737
207,0.925717213,0.173524567,0.7296875,1.649127445
208,0.933913934,0.165234614,0.72734375,1.658584253
209,0.920081967,0.206424776,0.74140625,1.319027801
210,0.933913934,0.155885648,0.7359375,1.503079554
211,0.93442623,0.160141876,0.69453125,1.931743175
212,0.93647541,0.160127351,0.753125,1.372197613
213,0.924692623,0.162758207,0.77890625,1.392846878
214,0.921618852,0.190719636,0.7125,1.760959974
215,0.931352459,0.167325601,0.7359375,1.484337755
216,0.924692623,0.164671726,0.72734375,1.52072071
217,0.93852459,0.143333623,0.759375,1.480083871
218,0.940061475,0.129937964,0.74453125,1.684657787
219,0.939036885,0.148053826,0.7265625,1.833639613
220,0.94057377,0.135858379,0.740625,1.671459348
221,0.932889344,0.162409879,0.7296875,1.761704826
222,0.93442623,0.165873657,0.68984375,1.844965966
223,0.939036885,0.137667457,0.74140625,1.533784851
224,0.940061475,0.143792523,0.759375,1.467837152
225,0.942110656,0.136007594,0.70546875,1.788912521
226,0.933401639,0.151268453,0.7625,1.499791801
227,0.928790984,0.169930132,0.70546875,1.994437273
228,0.932377049,0.151208103,0.7125,1.755528545
229,0.931864754,0.154366513,0.70703125,1.923320378
230,0.943647541,0.128441921,0.75234375,1.568762711
231,0.93647541,0.146758414,0.74296875,1.702393021
232,0.948258197,0.129614233,0.75859375,1.648559768
233,0.940061475,0.142815443,0.75390625,1.459949851
234,0.948258197,0.124022081,0.7453125,1.620570782
235,0.940061475,0.139301519,0.70625,1.871849109
236,0.931352459,0.163535402,0.74765625,1.447517757
237,0.942622951,0.140858929,0.7375,1.695328066
238,0.93647541,0.137380189,0.7234375,1.579676592
239,0.951844262,0.118570158,0.7234375,1.876344894
240,0.948258197,0.125951978,0.71328125,1.694706528
241,0.929303279,0.154857521,0.725,1.666836452
242,0.9375,0.146584092,0.75859375,1.756722927
243,0.946721311,0.125067428,0.75859375,1.72233357
244,0.944159836,0.13273451,0.740625,1.785784474
245,0.948258197,0.132693194,0.75,1.666251384
246,0.933401639,0.151707598,0.73359375,1.682077911
247,0.932377049,0.153560733,0.69296875,1.870797873
248,0.942110656,0.142193306,0.7046875,1.861297685
249,0.961065574,0.100168058,0.71875,2.021945441
250,0.94057377,0.132907208,0.75703125,1.701414285
251,0.951844262,0.122437446,0.74765625,1.639591898
252,0.948770492,0.115146,0.6953125,1.903879757
253,0.947233607,0.124013721,0.7328125,1.70328337
254,0.946721311,0.132728701,0.73671875,1.672617857
255,0.953893443,0.112231889,0.7390625,1.792642871
256,0.954405738,0.115298722,0.72265625,1.930305824
257,0.930840164,0.168762989,0.71796875,1.587061094
258,0.944159836,0.1329156,0.74453125,1.555450304
259,0.952868852,0.126004877,0.74921875,1.680346237
260,0.94057377,0.140511586,0.740625,1.535408318
261,0.939036885,0.14369349,0.72890625,1.649027824
262,0.942110656,0.126619036,0.73359375,1.770760846
263,0.944159836,0.130033177,0.67890625,2.215161501
264,0.948258197,0.126499936,0.69609375,1.766804987
265,0.96670082,0.097640379,0.690625,2.047354989
266,0.952868852,0.112080624,0.7046875,1.972246383
267,0.953893443,0.108660164,0.709375,2.011518651
268,0.952868852,0.118876551,0.69609375,2.335709876
269,0.949795082,0.124284346,0.7546875,1.419202437
270,0.953893443,0.117173982,0.6984375,1.82343303
271,0.948258197,0.114054937,0.74453125,1.904053868
272,0.947233607,0.127438694,0.7390625,1.503996852
273,0.959016393,0.116382609,0.73828125,1.640242907
274,0.952868852,0.113815212,0.76015625,1.510968494
275,0.953893443,0.11504911,0.74921875,1.616222049
276,0.947745902,0.118507983,0.7703125,1.473308401
277,0.947745902,0.120548866,0.73359375,1.598760335
278,0.948770492,0.122075335,0.7359375,1.669870564
279,0.955942623,0.111072325,0.74609375,1.681195748
280,0.958504098,0.107103143,0.7515625,1.769325158
281,0.956454918,0.096111154,0.7203125,1.872758764
282,0.950307377,0.109940791,0.74609375,2.132748275
283,0.942622951,0.137372889,0.740625,1.816955207
284,0.957479508,0.102394303,0.72890625,2.128574522
285,0.949795082,0.112638814,0.75625,1.759851152
286,0.953893443,0.103308479,0.69296875,2.306911424
287,0.961577869,0.094910737,0.73359375,1.905129065
288,0.953381148,0.125184946,0.72421875,1.969243005
289,0.959016393,0.100544164,0.70078125,1.924110161
290,0.948770492,0.115593106,0.70546875,2.064883734
291,0.949795082,0.116977482,0.71875,1.804405981
292,0.957479508,0.104952139,0.73515625,1.893064643
293,0.963627049,0.093566044,0.7359375,1.847798373
294,0.954918033,0.097890868,0.69453125,2.282901008
295,0.950307377,0.122227891,0.66484375,2.137709436
296,0.962602459,0.092296472,0.7046875,1.955180626
297,0.962090164,0.096099278,0.7203125,1.850812747
298,0.962602459,0.094971862,0.72109375,1.813564883
299,0.957479508,0.09662916,0.67890625,2.428200775
