epoch,acc,loss,val_acc,val_loss
52,0.9992378048780488,0.005754367549365625,0.9390625,0.3631788170648633
53,1.0,0.0014353797220193396,0.95546875,0.321803103885577
54,1.0,0.002169079097944721,0.95,0.3177627221917646
55,0.9984756097560976,0.00505086454430101,0.9125,0.6055241336580366
56,1.0,0.0025485913899568158,0.95,0.2821095357347872
57,1.0,0.0019982601844254176,0.95,0.39120734815014657
58,1.0,0.001530368616108828,0.953125,0.36799125162970087
59,1.0,0.001499214279891287,0.94765625,0.43741853227747923
60,0.9961890243902439,0.006568676504773576,0.95078125,0.4050646631589416
61,1.0,0.0012214407344311817,0.9203125,0.5794202551944181
62,0.9977134146341463,0.005038297570114615,0.9375,0.5049397141949157
63,0.9984756097560976,0.0036292870292261173,0.93828125,0.431522980972818
64,1.0,0.0024365720246129147,0.9359375,0.47879188871302175
65,1.0,0.0012996147487705813,0.934375,0.5243374061843497
66,0.9992378048780488,0.0018204066621298651,0.94765625,0.42569342449933173
67,0.9992378048780488,0.0016977418416034907,0.959375,0.2826364883112774
68,1.0,0.0013167791600231218,0.94609375,0.43300467002118237
69,1.0,0.0007408012783477117,0.9203125,0.5373030457625646
70,1.0,0.0012375121640194797,0.94609375,0.38487584572502553
71,1.0,0.000664747094250321,0.94375,0.4312923881574534
72,1.0,0.0010856832602989814,0.93515625,0.41194050110070746
73,1.0,0.0010865414258260876,0.940625,0.42699827287069636
74,1.0,0.0012926577680734293,0.9203125,0.5916894384194166
75,1.0,0.0010054683131850808,0.95,0.33399184404106563
76,1.0,0.0018013550574456842,0.9484375,0.31351863874751873
77,1.0,0.0010093280620711129,0.95,0.38297731783313793
78,1.0,0.000952837478796094,0.92890625,0.5540579946871731
79,0.9992378048780488,0.002543975835490018,0.9171875,0.6012401660205796
80,1.0,0.00042611231969558725,0.95234375,0.37227976427820975
81,1.0,0.0016148954979676425,0.9484375,0.3392399586805766
82,1.0,0.0006597106244376713,0.94375,0.4122296837800604
83,1.0,0.0006538980258305744,0.94765625,0.4233089477849717
84,1.0,0.0005110701730057084,0.9375,0.4621575950577608
85,1.0,0.00034041816534005284,0.95390625,0.38845774657984294
86,1.0,0.0004701999202397263,0.91171875,0.7110691932495683
87,1.0,0.0004283208733418511,0.92734375,0.5818214215891203
88,1.0,0.0002528593272805532,0.9359375,0.5162799067132255
89,1.0,0.00044511422031685404,0.91640625,0.6993611527162102
90,1.0,0.0005568241436199836,0.95,0.40421361435628567
91,1.0,0.0004808852662812924,0.93671875,0.40747651509591376
92,1.0,0.0004067927926016415,0.9609375,0.3166379213349956
93,1.0,0.00024388828995409025,0.9390625,0.5374306477660639
94,1.0,0.0002662873216317299,0.95390625,0.384118833525838
95,1.0,0.000573849482784348,0.9078125,0.695263221859932
96,1.0,0.0007028136917098182,0.81484375,1.5776514276862144
97,1.0,0.0005429283838100495,0.940625,0.5183967142598703
98,1.0,0.0003524399282535497,0.90703125,0.7403547608002554
99,1.0,0.00012062882532096941,0.92578125,0.7306003467805567
